1078958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_028400611091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079345,n,BIMBO PANQUE SEASONAL 1,,g,601 06 500 Hispanic,Count,,BIMBO BAKERIES USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,1079345-1,2.49,u,_074323091748,Brand-***,BIMBO,Flavor Type-***,Plain,IKB KEY (POG)-***,839012,Manufacturer-***,BIMBO BAKERIES USA INC,Product Type-***,Panquesitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1079431,n,RAINX GLASS TREATMENT WIPES 10ct,,g,601 20A 000 Auto Additives,Count,,ITW GLOBAL BRANDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1079431-1,4.49,u,_079118200213,Brand-***,RAINX,IKB KEY (POG)-***,839165,Manufacturer-***,ITW GLOBAL BRANDS,Product Type-***,Misc. Automotive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1079474,n,DAS ROADPRO PRINT MEMORY FOAM NECK PILLOW,,g,601 20B 05 Parts/Accessories,Count,,DAS BRANDS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1079474-1,14.99,u,_045464787593,IKB KEY (POG)-***,838955,Manufacturer-***,DAS BRANDS LLC,Manufacturer-***,DAS BRANDS LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1079517,n,BM MY SON I HOPE THAT UR DREAMS #3,,g,601 34 008 Greeting Cards,Count,,BLUE MOUNTAIN GREETING CARDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1079517-1,4.99,u,_087400134368,Brand-***,BLUE MOUNTAIN GREETING CARDS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,839171,Manufacturer-***,BLUE MOUNTAIN GREETING CARDS,Product Size-***,Non Applicable,Product Type-***,Greeting Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1079560,n,BM BIRTHDAY WISHES FOR A BEAUTIFUL,,g,601 34 008 Greeting Cards,Count,,BLUE MOUNTAIN GREETING CARDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1079560-1,4.99,u,_087400135020,Brand-***,BLUE MOUNTAIN GREETING CARDS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,839345,Manufacturer-***,BLUE MOUNTAIN GREETING CARDS,Product Size-***,Non Applicable,Product Type-***,Greeting Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1079646,n,WISE NY DELI KETTLE JAL CHIPS 6.25z,,g,601 04A 000 Unclassified,Count,,ARCA CONTINENTAL,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,6.25,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1079646-1,2.00,u,_041262284074,Brand-***,WISE,Flavor Type-***,Jalapeno,Flavor Type-***,Kettle,IKB KEY (POG)-***,839115,Manufacturer-***,ARCA CONTINENTAL,Product Size-***,6.25oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1079947,n,HERSHEY REESES CUP W REESE PCS KING,,g,601 02 220 Hershey King Size,Count,,THE HERSHEY CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,1079947-1,1.99,u,_034000485024,Brand-***,REESES,Flavor Type-***,Chocolate,Flavor Type-***,Peanut Butter,Flavor Type-***,Candy Bar,IKB KEY (POG)-***,837723,Manufacturer-***,THE HERSHEY CO,Product Type-***,Candy-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
1079990,n,RAINBOW CRANK 2.5,,g,601 34 016 Bait & Tackle,Count,,BAIT & TACKLE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,1079990-1,4.89,u,_654296873178,Brand-***,BAIT & TACKLE,Manufacturer-***,BAIT & TACKLE,Product Type-***,Bait & Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1080721,n,MS IFROGZ LUXE EARBUDS BLACK,,g,601 22 600 Electronics,Count,,IFROGZ INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1080721-1,34.99,u,_848467029109,Brand-***,IFROGZ,IKB KEY (POG)-***,841331,Manufacturer-***,IFROGZ INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1080764,n,STU GEL ART SIGN - JEDI,,g,601 22 000 Novelty,Count,,STUCKEYS CORPORATION,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1080764-1,14.99,u,_638211102932,IKB KEY (POG)-***,841673,Manufacturer-***,STUCKEYS CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1080850,n,STATE OF GA - SHOTGLASS MAO,,g,601 22 000 Novelty,Count,,GAMEDAY OUTFITTERS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Novelty,1080850-1,2.99,u,_731247308214,IKB KEY (POG)-***,841588,Manufacturer-***,GAMEDAY OUTFITTERS,Manufacturer-***,GAMEDAY OUTFITTERS,Manufacturer-***,GAMEDAY OUTFITTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1080979,n,BLUE DIAMOND BLUBERRY 1.5z,,g,601 04B 000 Unclassified,Count,,BLUE DIAMOND GROWERS,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,1.5,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,1080979-1,1.59,u,_041570109045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1081022,n,SPITZ SUNFLOWER SEEDS DILL PICKLE 6z,,g,601 04B 000 Unclassified,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,6,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,1081022-1,1.99,u,_028400094092,Brand-***,SPITZ,Flavor Type-***,Dill Pickle,Manufacturer-***,FRITO LAY,Product Size-***,6oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1081323,n,BELVITA PB,,g,601 03 000 Unclassified,Count,,MONDELEZ INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,1081323-1,1.19,u,_044000040697,Brand-***,NABISCO BELVITA,Flavor Type-***,Peanut Butter,Manufacturer-***,MONDELEZ INTERNATIONAL INC,Product Type-***,Breakfast Item,Product Type-***,Single Serve,Product Type-***,CRUNCHY BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
1081366,n,BM I LOVE YOU SOOOO MUCH,,g,601 34 008 Greeting Cards,Count,,BLUE MOUNTAIN GREETING CARDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1081366-1,6.99,u,_087400065136,Brand-***,BLUE MOUNTAIN GREETING CARDS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,842479,Manufacturer-***,BLUE MOUNTAIN GREETING CARDS,Product Size-***,Non Applicable,Product Type-***,Greeting Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1081409,n,BM SON YOU ARE LIFES GIFT OF LOVE TO #2,,g,601 34 008 Greeting Cards,Count,,BLUE MOUNTAIN GREETING CARDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1081409-1,6.99,u,_087400066157,Brand-***,BLUE MOUNTAIN GREETING CARDS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,842520,Manufacturer-***,BLUE MOUNTAIN GREETING CARDS,Product Size-***,Non Applicable,Product Type-***,Greeting Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1081452,n,BM LOS ANGELES ESTAN EN TODAS PARTES,,g,601 34 008 Greeting Cards,Count,,BLUE MOUNTAIN GREETING CARDS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1081452-1,2.50,u,_087400223536,Brand-***,BLUE MOUNTAIN GREETING CARDS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,842562,Manufacturer-***,BLUE MOUNTAIN GREETING CARDS,Product Size-***,Non Applicable,Product Type-***,Greeting Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1081495,n,L AND L COMPLETE COOKIE CHOC CHP,,g,601 04 000 Energy Bars,Count,,LENNY AND LARRY'S,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,1081495-1,2.29,u,_787692834617,Brand-***,LENNY AND LARRY'S,Flavor Type-***,Chocolate Chip,Manufacturer-***,LENNY AND LARRY'S,Product Size-***,4oz,Product Type-***,Cookie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
1081538,n,SS MINI DIAMOND 3F$2,,g,601 01 250 Cigars Single,Count,,SWISHER INTL,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Cigars,1081538-1,10.00,u,_025900220792,Brand-***,SWISHER,Flavor Type-***,Tobacco,Manufacturer-***,SWISHER INTL,Product Size-***,Misc. Tobacco,Product Type-***,Cigars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1081710,n,ZIPPO SPIDER CHROME,,g,601 18 290 Zippo Smoking Acc.,Count,,ZIPPO MFG CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1081710-1,31.95,u,_041689287955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1081753,n,MISTIC 2 MOD DEVICE STARTER KIT - MN AND CHERRY,,g,601 01 710 Vapor,Count,,BALLANTYNE BRANDS LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB E-Cigs,1081753-1,52.49,u,_855704005406,Brand-***,MISTIC,Flavor Type-***,Misc. Tobacco,Manufacturer-***,BALLANTYNE BRANDS LLC,Product Size-***,Misc. Tobacco,Product Type-***,Electronic Cigarette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1081925,n,KLEEN DEF DIESEL EXHST FLD,,g,601 20A 03 Truck Additives,Count,,AGRANDI LTD,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1081925-1,13.99,u,_074804161069,Manufacturer-***,AGRANDI LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1081968,n,MR B ORIGINL KETTLE CHP,,g,601 04A 230 Mister Bee,Count,,MISTER BEE POTATO CHIP CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1081968-1,3.79,u,_071577008003,Brand-***,ALL MISTER BEE POTATO CHIP CO,Flavor Type-***,Original,Flavor Type-***,Kettle,Manufacturer-***,MISTER BEE POTATO CHIP CO,Product Size-***,8oz,Product Type-***,Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1082054,n,RAGWOOL JACQUARD HAT,,g,601 21 200 Hats & Caps,Count,,NUTRACEUTICAL INTERNATIONAL CORPORATION,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1082054-1,9.99,u,_084678004614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1082140,n,COPNHGN LC WINTERGRN $3.35,,g,601 01 420 Moist VAP,Count,,US SMOKELESS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Moist,1082140-1,3.35,u,_0735791,Brand-***,COPENHAGEN,Flavor Type-***,Wintergreen,Manufacturer-***,US SMOKELESS TOBACCO CO,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1082140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_073100005794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,TOB Moist,1082140-5,16.75,u,_073100035791,Brand-***,Copenhagen,Flavor Type-***,Wintergreen,Manufacturer-***,US SMOKELESS TOBACCO CO,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082269,n,M&M MINT KING,,g,601 02S 000 Unclassified,Count,,MARS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,1082269-1,1.99,u,_040000516866,Brand-***,M AND M,Flavor Type-***,Mint,Manufacturer-***,MARS INC,Product Size-***,King Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1082355,n,CT CLEARLY SHEER AERO SPF 50 5z,,g,601 27 102 Suntan Lotions,Count,,BAYER HEALTHCARE LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,FL. Ounce,5,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1082355-1,11.99,u,_0415701,Brand-***,COPPERTONE SPORT,Manufacturer-***,BAYER HEALTHCARE LLC,Product Size-***,5oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
1082355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_041100005700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082527,n,SOH CHEDDAT PRETZEL SANDWICH 6z,,g,601 04A 290 Lance,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,6,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1082527-1,2.99,u,_077975035238,Brand-***,SNYDERS OF HANOVER,Flavor Type-***,Cheddar,Manufacturer-***,SNYDERS LANCE INC,Product Size-***,6oz,Product Type-***,Pretzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1082785,n,FL XXL LAYS KETTLE GARDEN TOMATO ASIAGO,,g,601 04A 125 Lays/ Baked Lays,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1082785-1,3.49,u,_028400641241,Brand-***,LAYS KETTLE COOKED,Flavor Type-***,Tomato,Flavor Type-***,Asiago,Manufacturer-***,FRITO LAY,Product Size-***,XXL,Product Type-***,Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1082871,n,FL XXVL LAYS POPPABLES WHITE CHEDDAR,,g,601 04A 125 Lays/ Baked Lays,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1082871-1,1.89,u,_028400637701,Brand-***,LAYS,Flavor Type-***,White Cheddar,Manufacturer-***,FRITO LAY,Product Size-***,XXVL,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1083000,n,SNICKERS BITES SUB 4.7z,,g,601 02X 000 Bag Candy W/Flour ,Count,,MARS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,4.7,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,1083000-1,2.99,u,_040000515197,Brand-***,SNICKERS,Manufacturer-***,MARS INC,Product Type-***,Bag Candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,SCM Parity DSP Forecast,,,,,
1083430,n,FL XXL CHEETOS SWEETOS SALTED CARAMEL,,g,601 04A 110 Cheetos,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1083430-1,3.79,u,_028400639545,Brand-***,CHEETOS,Flavor Type-***,Caramel,Flavor Type-***,Salted,Manufacturer-***,FRITO LAY,Product Size-***,XXL,Product Type-***,Cheetos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1083817,n,BABY FLOATS 26.5 IN,,g,601 27 100 Summer General Item,Count,,INTERNATIONAL WHOLESALE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1083817-1,9.99,u,_078257313365,Brand-***,INTERNATIONAL WHOLESALE,Manufacturer-***,INTERNATIONAL WHOLESALE,Product Type-***,Misc. Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1083903,n,FL XXVL LAYS BLT,,g,601 04A 125 Lays/ Baked Lays,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1083903-1,1.69,u,_028400647809,Brand-***,LAYS,Flavor Type-***,Plain,IKB KEY (POG)-***,784474,Manufacturer-***,FRITO LAY,Product Size-***,XXVL,Product Type-***,Single Serve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1084247,n,VUSE VIBE MN 2ML 3% TANKS,,g,601 01 710 Vapor,Count,,RJ REYNOLDS TOBACCO CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB E-Cigs,1084247-1,18.99,u,_849205007830,Brand-***,VUSE VIBE,Flavor Type-***,Menthol,Manufacturer-***,RJ REYNOLDS TOBACCO CO,Product Size-***,Misc. Tobacco,Product Type-***,Electronic Cigarette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1084247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_849205015415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084462,n,GYV CGRL NAT SWEET 2F$1.29,,g,601 01 250 Cigars Single,Count,,SWEDISH MATCH,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Cigars,1084462-1,1.29,u,_031700055137,Brand-***,SWEDISH MATCH,Flavor Type-***,Sweet,Manufacturer-***,SWEDISH MATCH,Product Size-***,Misc. Tobacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1084548,n,SNICKERS RWB KING,,g,601 02 240 M&M King Size,Count,,MARS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,1084548-1,1.99,u,_040000523062,Brand-***,SNICKERS,Manufacturer-***,MARS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
1084634,n,ARIZONA RX ENERGY REAL SUGAR PET 16.9z,,g,601 14 000 Tea,Count,,ARIZONA BVRG USA LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,FL. Ounce,16.9,,,,,,CVO,n,y,n,,,Each,1,601 CVO Non Dairy,1084634-1,1.59,u,_613008743826,Brand-***,ARIZONA,IKB KEY (POG)-***,767954,Manufacturer-***,ARIZONA BVRG USA LLC,Product Size-***,20oz,Product Type-***,Tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
1084677,n,KRUNCHERS ORIGINAL CHIP,,g,601 04A 280 Jays,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1084677-1,1.49,u,_041200104617,Brand-***,KRUNCHERS,Manufacturer-***,SNYDERS LANCE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1084849,n,KRAVE STEAK TRK RS LM 1z,,g,601 04C 300 Alternatve Protein,Count,,KRAVE JERKY,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,1,,,,,,General Merchandise,n,y,n,,,Each,1,Meat Snacks,1084849-1,1.99,u,_815296020492,Brand-***,KRAVE,Manufacturer-***,KRAVE JERKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1084935,n,BIC NFL GIANTS PRO SERIES LIGHTER,,g,601 18 120 Bic Sports Lighters,Count,,BIC USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1084935-1,2.19,u,_070330610781,Brand-***,BIC,IKB KEY (POG)-***,833374,Manufacturer-***,BIC USA INC,Product Type-***,Cigarette Lighters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1085021,n,BIC FASHION SERIES LIGHTER,,g,601 18 000 Novelty Lighters,Count,,BIC USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1085021-1,2.19,u,_070330639232,Brand-***,BIC,Manufacturer-***,BIC USA INC,Product Type-***,Cigarette Lighters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,,,,,,
1085150,n,FL XL DORITOS COOL RNCH CRUNCH NUTS,,g,601 04A 105 Doritos,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,1085150-1,1.99,u,_028400670555,Brand-***,DORITOS,Flavor Type-***,Cool Ranch,Manufacturer-***,FRITO LAY,Product Size-***,3oz,Product Type-***,Doritos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1085365,n,LOGIC POWER TOB CARTRIDGES 2.7% 2CT-VER2,,g,601 01 710 Vapor,Count,,LOGIC TECH DEVELOPMENT LLC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB E-Cigs,1085365-1,17.89,g,_1081505802234,Brand-***,LOGIC POWER SERIES PLATINUM,Flavor Type-***,Misc. Tobacco,Manufacturer-***,LOGIC TECH DEVELOPMENT LLC,Product Size-***,Misc. Tobacco,Product Type-***,VAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer Group,,,,SCM Parity DSP Forecast,,,,,
1085365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,g,_10815058022341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
