ProductCode,Name,XRefID,Description,Status,SupplierItemGroupName,SupplierPackageUOM,QuantityFactor,AvailabilityStartDate,AvailabilityEndDate,TypeCode,Number,CostLevel,PackageCost,PackageAllowance,CostStartDate,CostEndDate
_386607,,,,,,,,,,,,VA - 4.00,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 4.50,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 5.00,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 5.40,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 7.50,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 8.50,0.92,0.00,2016-04-21,2075-12-31
_386607,,,,,,,,,,,,VA - 9.00,0.92,0.00,2016-04-21,2075-12-31
_389247,SQUEEGEE HEAD,34865,,a,77 01 240,Each,1.00,,,u,_079062123507,Master,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,North Carolina,1.87,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,South Carolina,1.89,0.00,2017-05-04,2075-12-31
_389247,,,,,,,,,,,,VA - 1.50,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 2.50,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 3.00,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 3.50,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 4.00,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 4.50,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 5.00,1.86,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 5.40,1.84,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 7.50,1.86,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 8.50,1.86,0.00,2016-02-11,2075-12-31
_389247,,,,,,,,,,,,VA - 9.00,1.86,0.00,2016-02-11,2075-12-31
_389924,GONELLA HOT DOG BUN,191620,,a,218 02 001,Case - 56,56.00,,,u,_782965892233,Master,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,North Carolina,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,South Carolina,7.98,1.00,2016-01-20,2075-12-31
_389924,,,,,,,,,,,,VA - 1.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 2.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 3.00,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 3.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 4.00,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 4.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 5.00,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 5.40,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 7.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 8.50,7.98,1.00,2016-01-21,2075-12-31
_389924,,,,,,,,,,,,VA - 9.00,7.98,1.00,2016-01-21,2075-12-31
_390245,SHP SLIM JIM JERKY STKHS MSQT 3z CS,991051227,,a,601 04C 210,Box - 12,12.00,,,u,_026200762302,Master,51.66,0.00,1900-01-01,2075-12-31
_390245,,,,,,,,,,u,_026200762340,,,,,
_391227,BUDDIG HAM 2Z,16472,,a,221 07 105,Each,1.00,,,u,_077400127231,Master,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,North Carolina,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,South Carolina,0.72,0.00,2016-01-20,2075-12-31
_391227,,,,,,,,,,,,VA - 1.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 2.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 3.00,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 3.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 4.00,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 4.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 5.00,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 5.40,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 7.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 8.50,0.72,0.00,2016-01-21,2075-12-31
_391227,,,,,,,,,,,,VA - 9.00,0.72,0.00,2016-01-21,2075-12-31
_392076,W/OWL TROPICAL TWIST 2F.99,1078312,,a,601 01 250,Case - 30,30.00,,,u,_031700050408,Master,17.39,0.00,1900-01-01,2075-12-31
_392076,,,,,,,,,,,,North Carolina,17.86,0.00,1900-01-01,2075-12-31
_392076,,,,,,,,,,,,South Carolina,16.63,0.00,1900-01-01,2075-12-31
_392076,,,,,,,,,,,,VA - 1.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 2.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 3.00,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 3.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 4.00,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 4.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 5.00,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 5.40,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 7.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 8.50,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,VA - 9.00,17.39,0.00,2016-01-21,2075-12-31
_392076,,,,,,,,,,,,Contract,0.00,0.00,2016-04-18,2075-12-31
_392894,BIB SUNNY SKY VANILLA 3 GAL (FS),10193811,,a,215 02 001,Each,1.00,,,u,_098122001142,Master,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,u,_642984394388,North Carolina,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,u,_811568018242,South Carolina,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,u,_898122001148,VA - 1.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 2.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 3.00,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 3.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 4.00,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 4.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 5.00,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 5.40,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 7.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 8.50,31.28,0.00,2016-03-17,2075-12-31
_392894,,,,,,,,,,,,VA - 9.00,31.28,0.00,2016-03-17,2075-12-31
_394965,SLIM JIM BIG BOSS BF&CHZ 3z,1078044,,a,601 04C 240,Box - 18,18.00,,,u,_026200171289,Master,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,u,_026200171302,North Carolina,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,South Carolina,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 1.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 2.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 3.00,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 3.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 4.00,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 4.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 5.00,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 5.40,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 7.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 8.50,32.96,0.00,2016-05-05,2075-12-31
_394965,,,,,,,,,,,,VA - 9.00,32.96,0.00,2016-05-05,2075-12-31
_395194,PIZZA PARCHMENT 14X14,193119,,a,221 05 100,Case - 500,500.00,,,u,_078731947543,Master,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,u,_642984867653,North Carolina,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,u,_642984977321,South Carolina,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 1.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 2.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 3.00,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 3.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 4.00,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 4.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 5.00,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 5.40,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 7.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 8.50,8.02,0.00,2018-02-02,2075-12-31
_395194,,,,,,,,,,,,VA - 9.00,8.02,0.00,2018-02-02,2075-12-31
_399006,MRLBRO (SB) GOLD BX,183017,,a,501 01 101,Carton - 10,10.00,,,u,_028200004222,Master,49.54,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,u,_028200142207,North Carolina,51.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,South Carolina,52.24,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 1.50,51.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 2.50,52.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 3.00,52.54,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 3.50,53.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 4.00,53.54,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 4.50,54.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 5.00,54.54,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 5.40,54.94,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 7.50,57.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 8.50,58.04,0.00,2018-03-25,2075-12-31
_399006,,,,,,,,,,,,VA - 9.00,58.54,0.00,2018-03-25,2075-12-31
_399204,SKL L/C W/G B2S$1.00,1055936,,a,601 01 420,Case - 5,5.00,,,u,_073100009327,Master,24.86,0.00,1900-01-01,2075-12-31
_399204,,,,,,,,,,,,North Carolina,0.00,0.00,2015-12-15,2075-12-31
_399204,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-15,2075-12-31
_399204,,,,,,,,,,,,Contract,0.00,0.00,2016-04-18,2075-12-31
_399600,BUBBLE YUM REGULAR,10945,,a,601 02G 000,Box - 18,18.00,,,u,_019000000033,Master,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,u,_019000081704,North Carolina,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,u,_034000007196,South Carolina,6.86,0.00,2016-01-20,2075-12-31
_399600,,,,,,,,,,u,_034000711147,VA - 1.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 2.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 3.00,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 3.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 4.00,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 4.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 5.00,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 5.40,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 7.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 8.50,6.86,0.00,2016-01-21,2075-12-31
_399600,,,,,,,,,,,,VA - 9.00,6.86,0.00,2016-01-21,2075-12-31
_400911,REFRESHER FUB STRAWBERRY .5 GAL,1053478,,a,215 03 001,Case - 6,6.00,,,u,_642984921256,Master,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,u,_811568015203,North Carolina,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,South Carolina,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 1.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 2.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 3.00,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 3.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 4.00,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 4.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 5.00,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 5.40,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 7.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 8.50,32.88,22.21,2018-04-21,2075-12-31
_400911,,,,,,,,,,,,VA - 9.00,32.88,22.21,2018-04-21,2075-12-31
_401687,VO5 CD EXTRA BODY 15z,10189332,,a,601 15A 000,Each,1.00,,,u,_816559010984,Master,0.00,0.00,2016-01-18,2075-12-31
_402230,MRL SNUS SPEARMINT TIN,1064017,,a,601 01 410,Case - 10,10.00,,,u,_097000000208,Master,14.15,0.00,1900-01-01,2075-12-31
_402230,,,,,,,,,,,,North Carolina,0.00,0.00,2015-12-15,2075-12-31
_402230,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-15,2075-12-31
_402289,HUSKY L/C MINT,1062018,,a,601 01 400,Case - 5,5.00,,,u,_073100001178,Master,21.29,0.00,1900-01-01,2075-12-31
_402289,,,,,,,,,,,,North Carolina,0.00,0.00,2015-12-15,2075-12-31
_402289,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-15,2075-12-31
_402693,KIND DRK CHOC ALMND CCNT,1081484,,a,601 04 000,Box - 12,12.00,,,u,_602652199776,Master,13.94,0.00,2016-07-19,2075-12-31
_402693,,,,,,,,,,u,_602652199820,North Carolina,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,u,_602652199875,South Carolina,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 1.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 2.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 3.00,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 3.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 4.00,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 4.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 5.00,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 5.40,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 7.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 8.50,13.94,0.00,2016-08-04,2075-12-31
_402693,,,,,,,,,,,,VA - 9.00,13.94,0.00,2016-08-04,2075-12-31
_403964,TROPICANA WATERMELON 12Z,1079127,,a,601 12A 000,Case - 12,12.00,,,u,_048500201466,Master,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,North Carolina,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,South Carolina,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 1.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 2.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 3.00,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 3.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 4.00,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 4.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 5.00,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 5.40,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 7.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 8.50,12.98,0.00,2016-02-26,2075-12-31
_403964,,,,,,,,,,,,VA - 9.00,12.98,0.00,2016-02-26,2075-12-31
_406199,GNC MEGA MEN PERFORMANCE & VITALITY 1 DOSE,10170336,,a,601 15A 000,Case - 6,6.00,,,u,_094187069011,Master,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,North Carolina,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,South Carolina,6.69,0.00,2016-01-20,2075-12-31
_406199,,,,,,,,,,,,VA - 1.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 2.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 3.00,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 3.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 4.00,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 4.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 5.00,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 5.40,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 7.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 8.50,6.69,0.00,2016-01-21,2075-12-31
_406199,,,,,,,,,,,,VA - 9.00,6.69,0.00,2016-01-21,2075-12-31
_406215,HT DARK TANNING OIL 8z,1067264,,a,601 27 102,Each,1.00,,,u,_075486087432,Master,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,North Carolina,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,South Carolina,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 1.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 2.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 3.00,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 3.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 4.00,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 4.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 5.00,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 5.40,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 7.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 8.50,6.42,0.00,2016-11-24,2075-12-31
_406215,,,,,,,,,,,,VA - 9.00,6.42,0.00,2016-11-24,2075-12-31
_406546,NAB CHIPS AHOY BRWN KING,1056266,,a,601 03 000,Box - 8,8.00,,,u,_044000036591,Master,0.00,0.00,2016-01-18,2075-12-31
_407445,WELCHS GRAPE JUICE 14z,x1-1056063,,a,601 12A 000,Case - 12,12.00,,,u,_041800301966,Master,11.06,0.00,1900-01-01,2075-12-31
_407445,,,,,,,,,,u,_041800401574,,,,,
_409128,POPCHIPS SC & ONION si,910170373,,a,601 04A 000,Case - 12,12.00,,,u,_082666101406,Master,9.71,0.00,1900-01-01,2075-12-31
_409128,,,,,,,,,,u,_082666777007,,,,,
_409516,ICE BREAKER BLST SPMNT,1058077,,a,601 02A 118,Box - 6,6.00,,,u,_034000722082,Master,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,u,_034000722099,North Carolina,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,South Carolina,7.70,0.00,2016-01-20,2075-12-31
_409516,,,,,,,,,,,,VA - 1.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 2.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 3.00,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 3.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 4.00,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 4.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 5.00,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 5.40,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 7.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 8.50,7.70,0.00,2016-01-21,2075-12-31
_409516,,,,,,,,,,,,VA - 9.00,7.70,0.00,2016-01-21,2075-12-31
_410670,GOOD JOE ICE COFFEE CUP 24 OZ,10188989,,a,212 05 000,Case - 600,600.00,,,u,_076026267727,Master,0.00,0.00,2016-01-18,2075-12-31
_410852,OZARKA 1.5L,1086638,,a,601 10 000,Case - 12,12.00,,,u,_022592002019,Master,10.62,0.00,1900-01-01,2075-12-31
_410852,,,,,,,,,,u,_022592075143,,,,,
_411629,CAFE PILON BAG 10z,10177046,,a,601 33 03,Each,1.00,,,u,_074471101016,Master,0.00,0.00,2016-01-18,2075-12-31
_413526,SPEEDY CHOICE WATERMELON RINGS 6z,x1-1057357,,a,601 02B 000,Each,1.00,,,u,_052894122030,Master,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,u,_841112100987,North Carolina,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,South Carolina,0.81,0.00,2016-01-20,2075-12-31
_413526,,,,,,,,,,,,VA - 1.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 2.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 3.00,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 3.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 4.00,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 4.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 5.00,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 5.40,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 7.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 8.50,0.81,0.00,2016-01-21,2075-12-31
_413526,,,,,,,,,,,,VA - 9.00,0.81,0.00,2016-01-21,2075-12-31
_413575,SPEEDY CHOICE PEACH RINGS 6z,x1-1057352,,a,601 02B 000,Each,1.00,,,u,_052894121989,Master,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,u,_841112100161,North Carolina,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,South Carolina,0.81,0.00,2016-01-20,2075-12-31
_413575,,,,,,,,,,,,VA - 1.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 2.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 3.00,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 3.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 4.00,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 4.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 5.00,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 5.40,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 7.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 8.50,0.81,0.00,2016-01-21,2075-12-31
_413575,,,,,,,,,,,,VA - 9.00,0.81,0.00,2016-01-21,2075-12-31
_414425,STRAP SAUSAGE EGG CHZ BIS,1055554,,a,221 03 100,Case - 280,280.00,,,u,_052894120142,Master,0.00,0.00,2016-01-18,2075-12-31
_414425,,,,,,,,,,u,_642984944316,,,,,
_416248,COFFEE POT BRUSH,80948,,a,94 01 000,Each,1.00,,,u,_032405011312,Master,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,North Carolina,1.22,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,South Carolina,1.23,0.27,2017-05-04,2075-12-31
_416248,,,,,,,,,,,,VA - 1.50,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 2.50,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 3.00,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 3.50,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 4.00,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 4.50,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 5.00,1.21,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 5.40,1.20,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 7.50,1.21,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 8.50,1.21,0.27,2017-01-05,2075-12-31
_416248,,,,,,,,,,,,VA - 9.00,1.21,0.27,2017-01-05,2075-12-31
_416883,SKL XTRA PCH MINT $2.39~ SINGLE,1078047,,a,601 01 420,Case - 5,5.00,,,u,_073100004407,Master,8.51,0.00,2016-02-04,2075-12-31
